State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Assam,Sibsagar,"Sonari APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,7000,9000,8000
Assam,Sibsagar,"Sonari APMC",Carrot,Carrot,FAQ,31/12/2025,5600,5800,5700
Assam,Kamrup,"Fancy Bazaar APMC","Maida Atta","Maida Atta",FAQ,31/12/2025,3700,3900,3800
Assam,Kamrup,"Fancy Bazaar APMC",Lentil(Masur)(Whole),Local,FAQ,31/12/2025,9100,11500,11000
Assam,Nagaon,"Haibargaon APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1900,2300,2100
Assam,Goalpara,"Goalpara APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,25,35,30
Assam,Goalpara,"Goalpara APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,800,1000,1000
Assam,Goalpara,"Goalpara APMC",Tomato,Hybrid,FAQ,31/12/2025,4000,5000,4500
Assam,Sibsagar,"Sibsagar APMC",Brinjal,Brinjal,FAQ,31/12/2025,3000,3200,3100
Assam,Sibsagar,"Sibsagar APMC",Tomato,Tomato,FAQ,31/12/2025,2600,2700,2650
Assam,Sibsagar,"Sibsagar APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,3000,3200,3100
Assam,Sibsagar,"Sibsagar APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,31/12/2025,3600,3800,3700
Assam,Sibsagar,"Sibsagar APMC","Peas Wet","Peas Wet",FAQ,31/12/2025,4600,4800,4700
Assam,Sibsagar,"Sibsagar APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,30,35,33
Assam,Hojai,"Gandhimaidan APMC",Brinjal,Brinjal,FAQ,31/12/2025,1500,2500,2000
Assam,Hojai,"Gandhimaidan APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1400,1500,1400
Assam,Hojai,"Gandhimaidan APMC",Capsicum,Capsicum,FAQ,31/12/2025,4000,5000,4500
Kerala,Kottayam,"Bharananganam APMC",Banana,"Banana - Ripe","Grade A",31/12/2025,2900,3100,3000
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Wheat,Dara,Local,31/12/2025,2500,2610,2600
Punjab,Sangrur,"Lehra Gaga APMC",Pomegranate,Other,"Grade A",31/12/2025,120000,120000,120000
Punjab,Sangrur,"Lehra Gaga APMC",Guava,Other,"Grade A",31/12/2025,4000,4000,4000
Punjab,Sangrur,"Lehra Gaga APMC",Cabbage,Other,"Grade A",31/12/2025,18000,18000,18000
Punjab,Sangrur,"Lehra Gaga APMC",Pumpkin,Other,"Grade A",31/12/2025,4000,4000,4000
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Guava,Other,"Grade C",31/12/2025,4500,5500,5000
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Cabbage,Other,"Grade B",31/12/2025,800,1000,900
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Raddish,Raddish,"Grade B",31/12/2025,800,1500,1000
"Uttar Pradesh",Ghaziabad,"Noida APMC",Tomato,Hybrid,FAQ,31/12/2025,2780,2900,2820
Rajasthan,Jhunjhunu,"Chirawa APMC",Mustard,Mustard,Local,31/12/2025,6450,6500,6450
Gujarat,Surat,"Surat APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,31/12/2025,4000,7000,5500
Gujarat,Surat,"Surat APMC",Carrot,Carrot,FAQ,31/12/2025,1000,2300,1650
Gujarat,Surat,"Surat APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,4000,7000,5500
Gujarat,Surat,"Surat APMC",Brinjal,Brinjal,FAQ,31/12/2025,1500,2500,2000
Gujarat,Surat,"Surat APMC",Cowpea(Veg),"Cowpea (Veg)",FAQ,31/12/2025,4000,6500,5250
Gujarat,Surat,"Surat APMC","Pegeon Pea(Arhar Fali)",Other,FAQ,31/12/2025,2500,7500,5000
Gujarat,Surat,"Surat APMC",Potato,Other,FAQ,31/12/2025,500,2750,1625
Gujarat,Surat,"Surat APMC",Snakeguard,Other,FAQ,31/12/2025,2000,2500,2250
Haryana,Fatehabad,"Fatehabad APMC",Carrot,Other,Local,31/12/2025,1000,1000,1000
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Pomegranate,Other,"Grade B",31/12/2025,13000,13000,13000
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Cauliflower,Other,"Grade B",31/12/2025,600,600,600
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Cabbage,Other,"Grade B",31/12/2025,700,700,700
Kerala,Palakad,"Palakkad APMC",Yam,Other,FAQ,31/12/2025,5000,6000,5600
Kerala,Palakad,"Palakkad APMC",Pineapple,"Pine Apple",Medium,31/12/2025,6500,7500,7100
Kerala,Palakad,"Palakkad APMC",Banana,Palayamthodan,Medium,31/12/2025,3000,4000,3600
Kerala,Palakad,"Palakkad APMC",Banana,"Nendra Bale",Large,31/12/2025,2800,4000,3500
Kerala,Palakad,"Palakkad APMC","Arhar(Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,31/12/2025,11200,12000,11700
Kerala,Palakad,"Palakkad APMC","Black Gram(Urd Beans)(Whole)","Black Gram Dal",FAQ,31/12/2025,10800,12000,11500
Kerala,Palakad,"Palakkad APMC",Ashgourd,Ashgourd,Small,31/12/2025,2000,3000,2600
Kerala,Palakad,"Palakkad APMC","Chili Red",Red,FAQ,31/12/2025,17800,20000,19000
Kerala,Palakad,"Palakkad APMC",Ashgourd,Ashgourd,Large,31/12/2025,2000,3000,2600
Kerala,Palakad,"Palakkad APMC",Cabbage,Cabbage,FAQ,31/12/2025,2200,3000,2700
Kerala,Palakad,"Palakkad APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,2600,3500,3100
Kerala,Palakad,"Palakkad APMC",Drumstick,Drumstick,FAQ,31/12/2025,25000,30000,27600
Kerala,Palakad,"Palakkad APMC","French Beans(Frasbean)",Other,FAQ,31/12/2025,4000,5000,4600
Kerala,Palakad,"Palakkad APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,6000,7000,6600
Kerala,Palakad,"Palakkad APMC",Lemon,Other,FAQ,31/12/2025,3000,4000,3600
Kerala,Palakad,"Palakkad APMC",Tapioca,Tapioca,Large,31/12/2025,2300,3500,3000
Odisha,Kalahandi,"Kesinga APMC",Brinjal,Other,"Grade B",31/12/2025,3200,3600,3400
Punjab,Ludhiana,"Khanna APMC",Cauliflower,Local,"Grade A",31/12/2025,1000,1000,1000
Punjab,Ludhiana,"Khanna APMC",Ginger(Green),"Green Ginger","Grade A",31/12/2025,4000,4000,4000
Punjab,Ludhiana,"Khanna APMC",Lemon,Other,"Grade A",31/12/2025,1500,1500,1500
Punjab,Ludhiana,"Khanna APMC","Peas Wet","Peas Wet","Grade A",31/12/2025,4000,4000,4000
Punjab,Ludhiana,"Khanna APMC",Papaya,Papaya,"Grade A",31/12/2025,1500,1500,1500
Punjab,Ludhiana,"Khanna APMC","Amla(Nelli Kai)",Amla,"Grade A",31/12/2025,1000,1000,1000
Punjab,Moga,"Baghapurana APMC",Cauliflower,Cauliflower,"Grade B",31/12/2025,400,600,500
Punjab,Moga,"Baghapurana APMC","Peas Wet","Peas Wet","Grade B",31/12/2025,2000,2500,2200
Punjab,Moga,"Baghapurana APMC",Onion,Onion,"Grade B",31/12/2025,1500,2500,2000
Punjab,Moga,"Baghapurana APMC",Cucumbar(Kheera),Cucumbar,"Grade B",31/12/2025,1200,2000,1500
Punjab,Muktsar,"Malout APMC",Paddy(Basmati),1121,FAQ,31/12/2025,4050,4050,4050
Punjab,Patiala,"Patiala APMC",Guava,Guava,"Grade A",31/12/2025,3000,4000,3500
Punjab,Patiala,"Patiala APMC",Carrot,Carrot,"Grade A",31/12/2025,800,1200,1000
Punjab,Patiala,"Patiala APMC",Garlic,Garlic,"Grade Range-1",31/12/2025,3500,5500,4500
Punjab,Patiala,"Patiala APMC",Raddish,Raddish,"Grade A",31/12/2025,300,500,400
Punjab,Sangrur,"Dhuri APMC",Raddish,Other,Medium,31/12/2025,400,500,450
Pondicherry,Pondicherry,"Thattanchavady APMC","Ragi(Finger Millet)",Local,"Grade Range-1",31/12/2025,3850,3850,3850
Pondicherry,Pondicherry,"Thattanchavady APMC",Paddy(Common),"ADT 37","Grade Range-1",31/12/2025,1855.999536,1982.666171,1982.666171
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Tender Coconut","Tender Coconut",Medium,31/12/2025,1500,2800,2150
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Potato,Other,FAQ,31/12/2025,200,800,500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Lemon,Lemon,FAQ,31/12/2025,2000,2200,2100
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Capsicum,Capsicum,FAQ,31/12/2025,1500,1800,1650
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Pumpkin,Other,FAQ,31/12/2025,700,800,750
Rajasthan,Jaipur,"Jaipur (Grain) APMC","Bajra(Pearl Millet/Cumbu)",Deshi,"Grade Range-3",31/12/2025,2200,2200,2200
Rajasthan,Jaipur,"Jaipur (Grain) APMC","Guar Seed(Cluster Beans Seed)",Other,"Grade Range-3",31/12/2025,5400,5400,5400
"Uttar Pradesh",Ghaziabad,"Ghaziabad APMC",Wheat,Dara,FAQ,31/12/2025,2570,2610,2590
"Uttar Pradesh",Ghaziabad,"Ghaziabad APMC",Cauliflower,Cauliflower,Medium,31/12/2025,1280,1420,1370
"Uttar Pradesh",Hardoi,"Hardoi APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6740,6820,6785
"Uttar Pradesh",Etawah,"Etawah APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6600,6850,6750
"Uttar Pradesh",Etawah,"Etawah APMC",Wheat,Dara,FAQ,31/12/2025,2450,2510,2480
"Uttar Pradesh",Etawah,"Etawah APMC",Paddy(Basmati),"Basmati 1509",FAQ,31/12/2025,2900,3150,3100
"Uttar Pradesh",Etawah,"Etawah APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1500,1750,1650
"Uttar Pradesh",Etawah,"Etawah APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1900,2200,2100
"Uttar Pradesh",Etawah,"Etawah APMC",Potato,Desi,FAQ,31/12/2025,650,800,730
"Uttar Pradesh",Jaunpur,"Jaunpur APMC","Black Gram Dal(Urd Dal)","Black Gram Dal",FAQ,31/12/2025,10170,10275,10225
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Gur(Jaggery),Red,FAQ,31/12/2025,4745,4850,4800
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Lentil(Masur)(Whole),"Masoor Gola",Local,31/12/2025,6800,6950,6880
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Brinjal,Round/Long,Local,31/12/2025,1740,1860,1800
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Cabbage,Cabbage,Local,31/12/2025,1200,1270,1230
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Potato,Local,Local,31/12/2025,760,850,800
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Rice,Coarse,Local,31/12/2025,3120,3200,3170
"Uttar Pradesh",Lucknow,"Lucknow APMC","Peas cod","Peas cod",FAQ,31/12/2025,2400,2500,2450
"Uttar Pradesh",Lucknow,"Lucknow APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,2610,2710,2660
"Uttar Pradesh",Lucknow,"Lucknow APMC",Cabbage,Cabbage,FAQ,31/12/2025,1230,1330,1280
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Garlic,Garlic,FAQ,31/12/2025,6800,7100,6950
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6600,6800,6700
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Tomato,Hybrid,FAQ,31/12/2025,2340,2520,2450
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Onion,Red,FAQ,31/12/2025,1400,1600,1520
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Pumpkin,Pumpkin,Medium,31/12/2025,1015,1200,1120
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Cabbage,Cabbage,Medium,31/12/2025,830,1000,940
"Uttar Pradesh",Mainpuri,"Mainpuri APMC","Green Chilli","Green Chilly",Medium,31/12/2025,2870,3060,2980
"Uttar Pradesh",Shahjahanpur,"Shahjahanpur APMC",Banana,"Banana - Ripe",Local,31/12/2025,2500,2600,2540
"Uttar Pradesh",Sitapur,"Sitapur APMC",Wheat,Dara,FAQ,31/12/2025,2490,2540,2510
"West Bengal","North 24 Parganas","Barasat APMC",Potato,Jyoti,FAQ,31/12/2025,1300,1400,1300
"West Bengal","North 24 Parganas","Barasat APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,5500,5600,5500
"West Bengal",Bankura,"Bankura Sadar APMC","Masur Dal","Masur Dal",FAQ,31/12/2025,9500,10000,9800
"West Bengal",Bankura,"Bankura Sadar APMC",Rice,Common,FAQ,31/12/2025,3300,3500,3400
"West Bengal",Birbhum,"Bolpur APMC",Ginger(Dry),Big/Thick,FAQ,31/12/2025,7300,7500,7400
"West Bengal",Birbhum,"Bolpur APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,5900,6100,6000
"West Bengal",Hooghly,"Pandua APMC",Rice,Fine,FAQ,31/12/2025,4700,4700,4700
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC","Betal Leaves",Other,FAQ,31/12/2025,18500,56500,38500
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,4500,5000,4700
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC",Cabbage,Cabbage,FAQ,31/12/2025,1200,1600,1400
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC",Potato,Jyoti,FAQ,31/12/2025,1200,1300,1250
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Garlic,Other,Local,31/12/2025,10000,14000,12000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Kinnow,Other,Medium,31/12/2025,3000,4000,3500
"Andhra Pradesh",Chittor,"Palamaner APMC",Potato,Potato,FAQ,31/12/2025,1500,2500,2000
"Andhra Pradesh",Chittor,"Palamaner APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3000,4000,3500
Gujarat,Amreli,"Rajula APMC","Sesamum(Sesame,Gingelly,Til)",Black,Local,31/12/2025,13500,18500,16000
Gujarat,Amreli,"Rajula APMC",Soyabean,Soyabeen,Local,31/12/2025,3255,4325,3790
Gujarat,Amreli,"Rajula APMC",Jowar(Sorghum),Local,Local,31/12/2025,4000,5375,4688
Gujarat,Jamnagar,"Jamnagar APMC","Cummin Seed(Jeera)",Other,Local,31/12/2025,11000,21350,18650
Gujarat,Sabarkantha,"Himatnagar APMC",Soyabean,Yellow,Local,31/12/2025,4350,4610,4500
Gujarat,Gandhinagar,"Kalol APMC","Bajra(Pearl Millet/Cumbu)",Other,Local,31/12/2025,1900,2275,2100
Haryana,Palwal,"Palwal APMC",Carrot,Carrot,Medium,31/12/2025,2000,2500,2250
Haryana,Palwal,"Palwal APMC",Cauliflower,Cauliflower,Medium,31/12/2025,1200,1500,1350
Haryana,Palwal,"Palwal APMC",Brinjal,Brinjal,Medium,31/12/2025,1000,1200,1100
Haryana,Palwal,"Palwal APMC",Onion,Onion,Medium,31/12/2025,1000,1200,1150
Haryana,Palwal,"Palwal APMC",Capsicum,Capsicum,Medium,31/12/2025,2000,2500,2250
Haryana,Palwal,"Palwal APMC",Tomato,Tomato,Medium,31/12/2025,2000,2500,2250
"Himachal Pradesh",Solan,"PMY Kather Solan",Cabbage,Other,Medium,31/12/2025,800,1000,900
"Himachal Pradesh",Solan,"PMY Kather Solan",Colacasia,Other,Medium,31/12/2025,2000,3000,2500
"Himachal Pradesh",Solan,"PMY Kather Solan",Pineapple,Other,Medium,31/12/2025,4000,7000,5000
"Himachal Pradesh",Solan,"PMY Kather Solan",Potato,Other,Medium,31/12/2025,650,750,700
"Himachal Pradesh",Solan,"PMY Kather Solan",Chikoos(Sapota),Other,Medium,31/12/2025,5000,5500,5200
"Himachal Pradesh",Solan,"PMY Kather Solan","Kiwi Fruit",Kiwi,"Grade B",31/12/2025,20000,22000,20000
Haryana,Panipat,"Panipat APMC",Potato,Potato,Local,31/12/2025,600,1000,800
Punjab,Gurdaspur,"Gurdaspur APMC","Peas cod",Other,"Grade A",31/12/2025,3500,3500,3500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Garlic,Average,Local,31/12/2025,10000,17500,13750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,31/12/2025,5000,5400,5200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,31/12/2025,5500,6000,5750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,31/12/2025,3000,5000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/12/2025,5500,6000,5750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,31/12/2025,4000,4500,4250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,31/12/2025,3500,4000,3750
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Cabbage,Cabbage,FAQ,31/12/2025,1000,1200,1075
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,3900,4100,4000
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Spinach,Spinach,FAQ,31/12/2025,900,1100,1000
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Paddy(Basmati),"Basmati 1509",FAQ,31/12/2025,3400,4000,3451
"Uttar Pradesh",Mathura,"Mathura APMC",Potato,Desi,FAQ,31/12/2025,600,850,720
"Uttar Pradesh",Mathura,"Mathura APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6650,7000,6820
"Uttar Pradesh",Mathura,"Mathura APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3000,3400,3200
"Uttar Pradesh",Mathura,"Mathura APMC",Capsicum,Capsicum,FAQ,31/12/2025,1700,2100,1900
"Uttar Pradesh",Rampur,"Rampur APMC",Cabbage,Cabbage,FAQ,31/12/2025,1120,1225,1180
"Uttar Pradesh",Badaun,"Badayoun APMC",Paddy(Common),Common,FAQ,31/12/2025,2369,2369,2369
"Uttar Pradesh",Badaun,"Badayoun APMC",Paddy(Common),Sarvati,Non-FAQ,31/12/2025,2200,2300,2220
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Raddish,Raddish,FAQ,31/12/2025,700,775,750
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Spinach,Spinach,FAQ,31/12/2025,1000,1100,1050
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Raddish,Raddish,FAQ,31/12/2025,700,700,700
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Banana - Green","Banana - Green",FAQ,31/12/2025,1160,1160,1160
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1750,1750,1750
Uttarakhand,Udhamsinghnagar,"Khateema APMC",Onion,Other,"Grade B",31/12/2025,1000,1200,1100
Uttarakhand,Udhamsinghnagar,"Khateema APMC","Peas Wet",Other,"Grade A",31/12/2025,1700,1900,1800
"West Bengal",Birbhum,"Birbhum APMC",Brinjal,Brinjal,FAQ,31/12/2025,3800,4000,3900
"West Bengal",Birbhum,"Birbhum APMC",Tomato,Hybrid,FAQ,31/12/2025,5400,5600,5500
"West Bengal",Puruliya,"Purulia APMC","Masur Dal","Masur Dal",FAQ,31/12/2025,9700,9800,9750
"West Bengal",Puruliya,"Purulia APMC","Mustard Oil","Mustard Oil",FAQ,31/12/2025,17000,17250,17100
"West Bengal",Puruliya,"Purulia APMC",Pumpkin,Other,FAQ,31/12/2025,1450,1600,1600
Tripura,Unokoti,"Pabiacherra APMC",Potato,Jyoti,FAQ,31/12/2025,1100,1300,1200
Tripura,Sepahijala,"Melaghar APMC",Fish,Katla(Big),Local,31/12/2025,31000,33000,32000
Tripura,Sepahijala,"Melaghar APMC",Cauliflower,Cauliflower,Local,31/12/2025,1800,2000,1900
"Uttar Pradesh",Firozabad,"Firozabad APMC","Field Pea","Field Pea",Medium,31/12/2025,2060,2325,2190
"Uttar Pradesh",Firozabad,"Firozabad APMC",Cauliflower,Cauliflower,Medium,31/12/2025,1100,1340,1220
"Uttar Pradesh",Firozabad,"Firozabad APMC","Green Chilli","Green Chilly",Medium,31/12/2025,2700,2930,2825
"Uttar Pradesh",Firozabad,"Firozabad APMC",Garlic,Garlic,FAQ,31/12/2025,5420,5830,5675
"Uttar Pradesh",Firozabad,"Firozabad APMC",Guava,Guava,Medium,31/12/2025,3000,3250,3135
Telangana,Khammam,"Dammapet APMC",Paddy(Common),"Samba Masuri",FAQ,31/12/2025,2380,2380,2380
"Andhra Pradesh","West Godavari","Eluru APMC",Lemon,Lemon,Local,31/12/2025,1400,2100,1700
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,31/12/2025,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,31/12/2025,4800,6000,5400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,31/12/2025,4800,6000,5400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/12/2025,3500,4200,3850
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,31/12/2025,4000,5000,4500
"Andhra Pradesh",Kurnool,"Kurnool APMC","Bajra(Pearl Millet/Cumbu)",Local,Non-FAQ,31/12/2025,1289,2412,2412
"Andhra Pradesh",Kurnool,"Kurnool APMC","Black Gram(Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,31/12/2025,2609,7359,7359
"Andhra Pradesh",Kurnool,"Nandyal APMC",Maize,Other,"Grade Range-2",31/12/2025,2200,2200,2200
"Andhra Pradesh",Nellore,"Rapur APMC",Wood,Eucalyptus,Local,31/12/2025,5600,6000,5800
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,31/12/2025,2500,2500,2500
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,31/12/2025,5400,5400,5400
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/12/2025,5800,5800,5800
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,31/12/2025,2600,2600,2600
Uttarakhand,Nanital,"Haldwani APMC",Garlic,Other,FAQ,31/12/2025,6000,7000,6500
Uttarakhand,Nanital,"Haldwani APMC","Green Chilli",Other,FAQ,31/12/2025,1500,2000,1800
Uttarakhand,Nanital,"Haldwani APMC","Banana - Green",Other,FAQ,31/12/2025,900,1200,1000
Uttarakhand,Haridwar,"Roorkee APMC",Onion,Other,Medium,31/12/2025,2000,4000,3000
Uttarakhand,Udhamsinghnagar,"Bazpur APMC",Paddy(Common),Common,FAQ,31/12/2025,2369,2380,2375
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC","Onion Green","Onion Green",FAQ,31/12/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC","Peas Wet","Peas Wet",FAQ,31/12/2025,1800,2000,2000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Potato,Potato,FAQ,31/12/2025,700,1000,800
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Kinnow,Kinnow,Medium,31/12/2025,1500,2500,2500
